T (K)	P (kPa)	Avg uP (kPa)
184.592	101.325	3.845760081850369
184.592	101.325	3.845760081850369
184.592	101.325	3.845760081850369
185.179	105.03299999999999	3.986496113269082
185.956	109.431	4.153420888398398
186.122	110.316	4.187010798809823
186.65099999999998	113.565	4.3103256224558315
187.435	117.73	4.46840695224519
188.31	123.8	4.698791987496429
189.662	132.517	5.029643116373701
190.012	134.63	5.109841399649792
190.013	134.72	5.113257322742479
190.14	136.0	5.1618393400606974
192.40200000000002	152.029	5.770215242868292
193.28	159.0	6.034797463747433
200.011	220.0	8.350034226568775
267.327	2068.43	78.50664225118932
267.485	2078.77	78.89909385983806
267.53700000000003	2079.2	78.91541438128088
268.152	2110.7	80.11098746372141
268.724	2146.62	81.47432032471391
269.981	2207.0	83.76602517289676
270.0	2208.0	83.80397987392661
270.0	2210.0	83.87988927598633
270.0	2210.0	83.87988927598633
270.001	2208.0	83.80397987392661
270.001	2203.3	83.62559277908629
270.001	2212.0	83.95579867804605
270.001	2212.0	83.95579867804605
271.05	2275.0	86.3469448429271
271.07	2258.0	85.70171492541952
271.749	2306.8	87.55390433567659
273.003	2384.18	90.490839101367
273.15	2387.92	90.63278968321868
273.15	2385.0	90.5219619562115
273.151	2386.7	90.58648494796225
273.22	2385.53	90.54207794775732
274.18	2448.1	92.91690359119553
274.62	2472.5	93.84299829632407
275.0	2493.1	94.62486513753915
275.0	2530.0	96.02539360554091
275.0	2495.25	94.70646774475334
275.001	2493.2	94.62866060764213
275.922	2549.2	96.75412386531418
276.363	2579.3	97.89656036631293
276.385	2578.6	97.86999207559201
276.514	2588.6	98.24953908589059
277.58799999999997	2647.59	100.48848689964193
277.592	2654.48	100.74999478973764
277.594	2640.69	100.2265994625359
277.812	2666.7	101.2138012363225
278.05	2700.0	102.47769278061678
278.149	2682.06	101.79678544414112
278.149	2691.87	102.16912106124403
278.15	2699.0	102.43973807958693
278.152	2688.24	102.03134549650565
278.22	2703.0	102.59155688370636
278.71	2716.53	103.10508398864035
278.827	2719.24	103.20794122843124
278.974	2757.9	104.67526997024557
279.171	2753.2	104.49688287540522
279.82	2793.0	106.00747997639358
279.999	2804.6	106.44775450833994
279.999	2796.57	106.14297825907018
280.0	2806.2	106.5084820299877
280.0	2806.77	106.53011620957473
280.04	2807.1	106.54264126091458
281.23900000000003	2894.0	109.84090478040925
281.65	2917.0	110.71386290409599
282.245	2954.0	112.11818684220073
282.49	2970.0	112.72546205867846
283.005	3015.43	114.4497441264649
283.098	3038.7	115.3329500194297
283.14799999999997	3009.35	114.21897954420338
283.14799999999997	3038.7	115.3329500194297
283.153	3017.08	114.51236938316417
283.564	3050.54	115.78233367962324
283.709	3040.59	115.40468440437614
283.791	3060.9	116.17554438229256
283.809	3085.35	117.10353682247259
284.259	3081.96	116.97487038598138
284.308	3098.0	117.5836637905003
284.634	3117.4	118.31998499047954
284.82	3123.33	118.5450563675866
284.998	3144.3	119.34096644818273
285.0	3146.31	119.41725539725273
285.1	3155.0	119.74708174920221
285.37	3164.69	120.11486280218153
285.7	3208.0	121.75868090378468
287.43	3324.0	126.16142622324821
287.65	3336.5	126.63585998612145
288.097	3405.5	129.25473435718166
288.147	3405.5	129.25473435718166
288.156	3375.24	128.10622510401814
288.241	3391.18	128.71122303843407
288.26	3383.3	128.4121399943188
288.569	3424.78	129.9865009930373
288.69599999999997	3447.38	130.8442772363121
288.702	3395.67	128.88163964605815
288.707	3406.01	129.2740912547069
289.257	3447.38	130.8442772363121
289.818	3495.64	132.67597110801304
289.996	3513.5	133.35384206840632
289.996	3512.94	133.3325874358296
290.0	3516.0	133.44872882098096
290.036	3514.7	133.39938770964216
290.31	3542.0	134.4355510477573
290.52	3553.0	134.85305275908573
290.707	3619.73	137.38576995880814
291.096	3627.4	137.67688251570715
291.14599999999996	3627.4	137.67688251570715
291.253	3615.2	137.21383516314287
291.473	3612.85	137.1246416157227
292.034	3654.22	138.69482759732793
292.232	3692.7	140.15532449295688
292.584	3695.59	140.26501357893318
292.81	3735.0	141.7608083465199
292.858	3792.1	143.92802177532477
293.025	3774.36	143.2547053790551
293.093	3757.3	142.60719817948572
293.095	3793.6	143.98495382686957
293.145	3743.85	142.0967074506341
293.145	3766.25	142.94689275370294
293.145	3763.21	142.83151046257217
293.145	3793.6	143.98495382686957
293.153	3764.3	142.87288108669472
293.164	3765.06	142.90172665947742
293.39	3793.0	143.96218100625165
294.164	3848.0	146.04968956289383
294.256	3833.49	145.4989668509506
294.256	3840.38	145.76047474104632
294.256	3833.49	145.4989668509506
294.89599999999996	3964.47	150.47027359184142
295.0	3918.47	148.72435734446793
295.04400000000004	3919.9	148.77863256694064
295.60400000000004	4022.6	152.67658036270706
296.02	4003.0	151.93266822252184
296.342	4028.7	152.9081040389892
297.033	4067.91	154.39630786636994
297.033	4074.8	154.65781575646565
297.186	4105.5	155.8230250780823
297.306	4136.85	157.01290495536836
297.58299999999997	4109.28	155.96649384797516
297.72	4154.0	157.6638280780304
298.0	4177.07	158.53944303078922
298.094	4210.1	159.79308680580547
298.094	4185.12	158.8449783740796
298.144	4190.9	159.06435654603217
298.144	4188.9	158.98844714397245
298.144	4210.1	159.79308680580547
298.144	4195.0	159.2199708202546
298.15	4190.0	159.0301973151053
298.15	4191.0	159.06815201613517
298.178	4189.69	159.01843135778603
298.705	4205.8	159.62988159137706
299.137	4277.5	162.3512336552179
299.47	4307.0	163.4708973355987
299.659	4322.0	164.04021785104658
299.994	4353.5	165.2357909334871
299.994	4370.0	165.86204350047976
300.0	4357.26	165.37850060935938
300.199	4373.7	166.00247589429023
300.21	4379.0	166.20363580974848
300.366	4357.49	165.38723019059623
300.437	4388.1	166.5490235891202
301.0	4449.88	168.89386501874483
301.05	4463.0	169.39183069625656
301.245	4469.3	169.63094531274467
301.259	4471.9	169.72962753542228
301.471	4467.8	169.5740132611999
302.0	4544.25	172.47565015493254
302.13	4560.0	173.07343669615278
302.199	4557.6	172.98234541368114
302.582	4578.12	173.76117587881382
302.91200000000003	4628.15	175.6600495713376
303.0	4640.49	176.12841058204606
303.028	4641.1	176.1515629496743
303.112	4650.3	176.50074619914898
303.143	4633.28	175.85475718762078
303.143	4664.0	177.02072560325803
303.20599999999996	4654.13	176.64611270409333
303.464	4681.5	177.68493287128055
303.47	4689.3	177.98097953931344
303.926	4727.3	179.42325817844804
303.983	4732.0	179.60164527328837
304.04200000000003	4739.0	179.8673281804974
304.215	4752.55	180.38161437945197
304.353	4771.7	181.10844690417375
304.439	4784.6	181.59806254745894
304.512	4782.8	181.5297440856052
304.613	4804.8	182.36474750826204
304.618	4796.04	182.03226432724048
304.65	4806.0	182.41029314949787
304.683	4801.83	182.25202204620336
304.72700000000003	4805.9	182.40649767939487
304.751	4810.25	182.57160062887476
304.789	4814.8	182.74429451856062
304.91700000000003	4831.6	183.38193349586226
304.965	4832.5	183.41609272678912
304.973	4834.5	183.49200212884884
304.983	4832.03	183.39825401730508
305.078	4842.23	183.7853919678096
305.08799999999997	4841.84	183.770589634408
305.113	4848.4	184.01957247316383
305.127	4845.9	183.9246857205892
305.145	4851.5	184.13723204635642
305.176	4851.89	184.15203437975808
305.19599999999997	4856.0	184.30802820099078
305.224	4853.37	184.20820733728226
305.228	4858.74	184.41202408181258
305.275	4863.53	184.5938270997456
305.315	4865.57	184.6712546898465
305.317	4866.45	184.7046548267528
305.325	4863.54	184.5942066467559
305.34	4880.0	185.21894102570738
305.38	4871.85	184.90961021231405
305.39099999999996	4873.61	184.97641048612655
305.401	4874.89	185.02499250344482
305.403	4874.89	185.02499250344482
305.403	4874.89	185.02499250344482
305.406	4874.89	185.02499250344482
305.406	4876.77	185.09634734138095
305.406	4883.86	185.3654461716826
305.406	4875.28	185.03979483684643
305.406	4875.97	185.06598358055706
305.406	4875.97	185.06598358055706
305.406	4883.86	185.3654461716826
305.406	4883.86	185.3654461716826
305.406	4874.89	185.02499250344482
305.406	4871.4	184.89253059685058
305.406	4889.0	185.5605333349761
305.406	4889.0	185.5605333349761
305.406	4877.0	185.1050769226178
305.406	4881.0	185.25689572673724
305.406	4871.8	184.90771247726255
305.406	4881.0	185.25689572673724
305.406	4900.0	185.97803504630454
305.406	4878.0	185.14303162364766
305.406	4881.0	185.25689572673724
305.406	4870.0	184.8393940154088
305.406	4890.0	185.59848803600596
